0.99999999999999978E-13	-3.37675799890574524E-4
1.99999999999999956E-13	-6.74808493547166144E-4
4.31171979349818280E-13	-1.45001167122471397E-3
1.12468791739927365E-12	-3.74096854988468230E-3
3.20523573154763941E-12	-1.03054974827961443E-2
9.44687917399273047E-12	-2.73164144871365444E-2
1.94468791739927371E-11	-4.66601949052492238E-2
2.94468791739927394E-11	-5.72908757232343024E-2
3.94468791739927305E-11	-6.06629496243587951E-2
4.94468791739927394E-11	-5.78124100074339076E-2
5.94468791739927305E-11	-4.76329747205837606E-2
6.94468791739927305E-11	-2.90235897207273341E-2
7.94468791739927482E-11	-3.66496676864344195E-3
8.94468791739927482E-11	2.55920128525449897E-2
9.94468791739927482E-11	5.71500019621501565E-2
1.09446879173992762E-10	8.14291446685306575E-2
1.19446879173992748E-10	8.92050780511852182E-2
1.29446879173992713E-10	8.31742372658155205E-2
1.39446879173992722E-10	6.84347009111586857E-2
1.49446879173992730E-10	4.79157727359528707E-2
1.59446879173992673E-10	3.50115834230182088E-2
1.69446879173992682E-10	4.26050852338828712E-2
1.79213208701939219E-10	6.50814991820818278E-2
1.89213208701939228E-10	9.33105039205013398E-2
1.99213208701939193E-10	1.21406917197296527E-1
2.09213208701939202E-10	1.34909322187742786E-1
2.19213208701939255E-10	1.19484441587555290E-1
2.29213208701939175E-10	8.41323542789391610E-2
2.39213208701939184E-10	4.85515097240274862E-2
2.49213208701939237E-10	2.30748278957246900E-2
2.59213208701939202E-10	1.93774397729937986E-2
2.67251192859507158E-10	4.07820244123407338E-2
2.76815200234332259E-10	8.91116836391771017E-2
2.86815200234332268E-10	1.42361914526051159E-1
2.96815200234332321E-10	1.80677797903139004E-1
3.06815200234332419E-10	1.97635653392711941E-1
3.16815200234332295E-10	1.83757657558689713E-1
3.26815200234332437E-10	1.41507773412913540E-1
3.36815200234332490E-10	9.12756454209565504E-2
3.46815200234332499E-10	4.83122606563850443E-2
3.56815200234332508E-10	1.59559956201377906E-2
3.66815200234332517E-10	-8.89274953770041243E-4
3.75678243886201901E-10	-3.12094927712637027E-3
3.85678243886201910E-10	-4.05014489303112946E-3
3.91124395955890769E-10	-8.14417790241389383E-3
3.97603779705970606E-10	-1.60501587285303260E-2
4.07603779705970659E-10	-3.00044921062099723E-2
4.17603779705970712E-10	-4.12401630458071722E-2
4.27603779705970588E-10	-4.69450264090135772E-2
4.37603779705970641E-10	-4.09983359199508079E-2
4.47603779705970695E-10	-1.95862913325919452E-2
4.57603779705970748E-10	7.33409194023224043E-3
4.66296975234412336E-10	2.58309411008579959E-2
4.74356483934007045E-10	3.73017677999427555E-2
4.84356483934007009E-10	3.95785136597584764E-2
4.94356483934007063E-10	2.49058526940635216E-2
5.04356483934007116E-10	-9.16012072968696067E-4
5.14356483934006992E-10	-2.63971748739702061E-2
5.23408622365794773E-10	-4.40932516166493471E-2
5.33408622365794827E-10	-5.34822559868548097E-2
5.43408622365794791E-10	-4.77087573342351501E-2
5.53408622365794756E-10	-3.06393359923090758E-2
5.63408622365794809E-10	-1.31451203211071377E-2
5.73008734491013971E-10	-2.08004954681052245E-3
5.81911275481269641E-10	1.52802348496555696E-3
5.90905119012222979E-10	-3.56625487174858380E-3
5.99522087359331479E-10	-1.65747039272518659E-2
6.09522087359331088E-10	-3.20142409222968194E-2
6.19128521986810476E-10	-3.91293996184940385E-2
6.29128521986810263E-10	-3.94754595138446351E-2
6.39128521986810227E-10	-3.48536269367748019E-2
6.49128521986810192E-10	-2.66611165632326896E-2
6.59128521986809979E-10	-1.86996865383592992E-2
6.69128521986810121E-10	-1.47432598593449304E-2
6.79128521986810174E-10	-1.23071890634023329E-2
6.89128521986809961E-10	-5.34365397637881401E-3
6.98030087115304010E-10	7.25411980961271396E-3
7.06980090848574427E-10	2.90257136827886253E-2
7.16980090848574214E-10	6.86371574924296191E-2
7.26980090848574001E-10	1.22285756020299075E-1
7.36980090848574054E-10	1.79368920477260119E-1
7.46980090848574108E-10	2.32121402526462317E-1
7.56980090848573983E-10	2.79111754281312496E-1
7.66980090848574214E-10	3.18247558366263616E-1
7.76980090848574090E-10	3.53085411880571343E-1
7.86980090848574143E-10	4.02271035105330377E-1
7.96980090848573752E-10	4.79079502945082414E-1
