0.99999999999999978E-13	-6.75351599781149048E-5
1.99999999999999956E-13	-1.34961698709433220E-4
4.31171979349818280E-13	-2.90002334244942794E-4
1.12468791739927365E-12	-7.48193709976936461E-4
3.20523573154763941E-12	-2.06109949655922842E-3
9.44687917399273047E-12	-5.46328289742730888E-3
1.94468791739927371E-11	-9.33203898104984475E-3
2.94468791739927394E-11	-1.14581751446468605E-2
3.94468791739927305E-11	-1.21325899248717617E-2
4.94468791739927394E-11	-1.15624820014867824E-2
5.94468791739927305E-11	-9.52659494411675567E-3
6.94468791739927305E-11	-5.80471794414546771E-3
7.94468791739927482E-11	-7.32993353728688568E-4
8.94468791739927482E-11	5.11840257050899794E-3
9.94468791739927482E-11	1.14300003924300309E-2
1.09446879173992762E-10	1.62858289337061324E-2
1.19446879173992748E-10	1.78410156102370454E-2
1.29446879173992713E-10	1.66348474531631041E-2
1.39446879173992722E-10	1.36869401822317349E-2
1.49446879173992730E-10	9.58315454719057414E-3
1.59446879173992673E-10	7.00231668460364354E-3
1.69446879173992682E-10	8.52101704677657601E-3
1.79213208701939219E-10	1.30162998364163651E-2
1.89213208701939228E-10	1.86621007841002662E-2
1.99213208701939193E-10	2.42813834394593053E-2
2.09213208701939202E-10	2.69818644375485661E-2
2.19213208701939255E-10	2.38968883175110625E-2
2.29213208701939175E-10	1.68264708557878340E-2
2.39213208701939184E-10	9.71030194480549724E-3
2.49213208701939237E-10	4.61496557914493799E-3
2.59213208701939202E-10	3.87548795459875972E-3
2.67251192859507158E-10	8.15640488246814677E-3
2.76815200234332259E-10	1.78223367278354217E-2
2.86815200234332268E-10	2.84723829052102362E-2
2.96815200234332321E-10	3.61355595806278007E-2
3.06815200234332419E-10	3.95271306785423882E-2
3.16815200234332295E-10	3.67515315117379426E-2
3.26815200234332437E-10	2.83015546825827125E-2
3.36815200234332490E-10	1.82551290841913127E-2
3.46815200234332499E-10	9.66245213127701064E-3
3.56815200234332508E-10	3.19119912402755812E-3
3.66815200234332517E-10	-1.77854990754008213E-4
3.75678243886201901E-10	-6.24189855425274054E-4
3.85678243886201910E-10	-8.10028978606226069E-4
3.91124395955890769E-10	-1.62883558048277877E-3
3.97603779705970606E-10	-3.21003174570606564E-3
4.07603779705970659E-10	-6.00089842124199535E-3
4.17603779705970712E-10	-8.24803260916143266E-3
4.27603779705970588E-10	-9.38900528180271543E-3
4.37603779705970641E-10	-8.19966718399016159E-3
4.47603779705970695E-10	-3.91725826651838904E-3
4.57603779705970748E-10	1.46681838804644804E-3
4.66296975234412336E-10	5.16618822017159918E-3
4.74356483934007045E-10	7.46035355998855110E-3
4.84356483934007009E-10	7.91570273195169616E-3
4.94356483934007063E-10	4.98117053881270611E-3
5.04356483934007116E-10	-1.83202414593739249E-4
5.14356483934006992E-10	-5.27943497479404300E-3
5.23408622365794773E-10	-8.81865032332987120E-3
5.33408622365794827E-10	-1.06964511973709619E-2
5.43408622365794791E-10	-9.54175146684702824E-3
5.53408622365794756E-10	-6.12786719846181516E-3
5.63408622365794809E-10	-2.62902406422142798E-3
5.73008734491013971E-10	-4.16009909362104491E-4
5.81911275481269641E-10	3.05604696993111391E-4
5.90905119012222979E-10	-7.13250974349716760E-4
5.99522087359331479E-10	-3.31494078545037318E-3
6.09522087359331088E-10	-6.40284818445936388E-3
6.19128521986810476E-10	-7.82587992369880681E-3
6.29128521986810263E-10	-7.89509190276892703E-3
6.39128521986810227E-10	-6.97072538735496039E-3
