0.99999999999999978E-13	-1.37737760999984649E0
1.99999999999999956E-13	-1.38202511999984679E0
4.31902807529901089E-13	-1.39280282617008044E0
1.12761123011960462E-12	-1.42513594468078097E0
3.21473649788871274E-12	-1.52213530021288257E0
9.47611230119604819E-12	-1.81313336680918757E0
1.94761123011960535E-11	-2.27788436680921391E0
2.94761123011960402E-11	-1.40531545901037713E0
3.94761123011960446E-11	1.11761530098943052E0
4.94761123011960535E-11	3.64054606098923816E0
5.94761123011960358E-11	3.91952038893638877E0
6.94761123011960446E-11	4.07443738893639829E0
7.94761123011960446E-11	3.64489590846402534E0
8.94761123011960713E-11	2.49408498846410298E0
9.94761123011960535E-11	1.34327406846418018E0
1.09476112301196071E-10	1.82824557376464636E0
1.19476112301196080E-10	2.40365145376466938E0
1.29476112301196045E-10	3.12764805863779305E0
1.39476112301196054E-10	4.03501773863786450E0
1.49476112301196040E-10	4.94238741863793685E0
1.59476112301195960E-10	5.17866697492387207E0
1.69476112301196058E-10	5.37784525492385601E0
1.79476112301196045E-10	5.21049912024785478E0
1.89476112301195965E-10	4.59083196024783025E0
1.99476112301195996E-10	3.97116480024780616E0
2.09476112301195938E-10	3.16275406532400138E0
2.19476112301195991E-10	2.34390862532406796E0
2.29476112301195956E-10	1.61421762024790838E0
2.39476112301195965E-10	9.94550460247858581E-1
2.49476112301195974E-10	3.74883300247807361E-1
2.59476112301195938E-10	-1.18954809802914285E-1
2.69476112301195947E-10	-6.05836449802875521E-1
2.79476112301195956E-10	-1.21159066970130391E0
2.89476112301196054E-10	-1.96404334970133587E0
2.99476112301196107E-10	-2.71649602970136783E0
3.09476112301196027E-10	-2.81883062497462111E0
3.19476112301196036E-10	-2.88522338497462671E0
3.29476112301196089E-10	-2.02044584780028647E0
3.39476112301196142E-10	-6.52820780044294224E-3
3.49476112301196240E-10	2.00738943219940102E0
3.59476112301196249E-10	2.90981527366318726E0
3.69476112301196258E-10	3.75079219366322114E0
3.79476112301196178E-10	3.28416772683241964E0
3.89476112301196276E-10	1.20385648683258095E0
3.99476112301196284E-10	-8.76454753167258183E-1
4.09476112301196338E-10	-2.47442024037077957E0
4.19476112301196302E-10	-4.04571920037090837E0
